PERSON_ID,QUESTION_ID,CHOICE_ID,ANSWER,F04_FREQUENCY,,,
229,F04,1,0,NA,,,
229,F04,2,0,NA,,,
229,F04,3,0,NA,,,
229,F04,4,1,NA,,,
229,F04,5,1,NA,,,
229,F04,6,0,NA,,,
229,F04,7,0,NA,,,
229,F04,8,0,NA,,,
229,F04,9,0,NA,,,
229,F08,1,0,NA,,,
229,F08,2,1,NA,,,
229,F08,3,0,NA,,,
229,F08,4,1,NA,,,
229,F08,5,0,NA,,,
229,F08,6,0,NA,,,
229,F08,7,0,NA,,,
229,F08,8,0,NA,,,
229,F08,9,0,NA,,,
229,F08,10,0,NA,,,
229,F08,11,0,NA,,,
229,F08,12,0,NA,,,
229,F08,13,0,NA,,,
229,F12,1,1,NA,,,
229,F12,2,1,NA,,,
229,F12,3,0,NA,,,
229,F12,4,1,NA,,,
229,F12,5,0,NA,,,
229,F12,6,0,NA,,,
229,F12,7,1,NA,,,
229,F17,1,0,NA,,,
229,F17,2,0,NA,,,
229,F17,3,0,NA,,,
229,F17,4,0,NA,,,
229,F17,5,0,NA,,,
229,F17,6,0,NA,,,
229,F18,1,0,NA,,,
229,F18,2,0,NA,,,
229,F18,3,0,NA,,,
229,F18,4,0,NA,,,
230,F01,1,0,NA,,,
230,F01,2,1,NA,,,
230,F01,3,0,NA,,,
230,F01,4,0,NA,,,
230,F01,5,0,NA,,,
230,F01,6,0,NA,,,
230,F01,7,1,NA,,,
230,F04,1,0,NA,,,
230,F04,2,0,NA,,,
230,F04,3,0,NA,,,
230,F04,4,1,NA,,,
230,F04,5,0,NA,,,
230,F04,6,1,NA,,,
230,F04,7,0,NA,,,
230,F04,8,0,NA,,,
230,F04,9,1,NA,,,
230,F08,1,1,NA,,,
230,F08,2,0,NA,,,
230,F08,3,0,NA,,,
230,F08,4,1,NA,,,
230,F08,5,0,NA,,,
230,F08,6,0,NA,,,
230,F08,7,0,NA,,,
230,F08,8,0,NA,,,
230,F08,9,0,NA,,,
230,F08,10,0,NA,,,
230,F08,11,1,NA,,,
230,F08,12,0,NA,,,
230,F08,13,0,NA,,,
230,F12,1,1,NA,,,
230,F12,2,1,NA,,,
230,F12,3,0,NA,,,
230,F12,4,0,NA,,,
230,F12,5,0,NA,,,
230,F12,6,0,NA,,,
230,F12,7,1,NA,,,
230,F17,1,1,NA,,,
230,F17,2,1,NA,,,
230,F17,3,0,NA,,,
230,F17,4,1,NA,,,
230,F17,5,1,NA,,,
230,F17,6,0,NA,,,
230,F18,1,1,NA,,,
230,F18,2,1,NA,,,
230,F18,3,0,NA,,,
230,F18,4,0,NA,,,
231,F01,1,1,NA,,,
231,F01,2,1,NA,,,
231,F01,3,0,NA,,,
231,F01,4,0,NA,,,
231,F01,5,0,NA,,,
231,F01,6,0,NA,,,
231,F01,7,0,NA,,,
231,F04,1,1,taeglich,,,
231,F04,2,1,taeglich,,,
231,F04,3,0,woechentlich,,,
231,F04,4,1,monatlich,,,
231,F04,5,1,NA,,,
231,F04,6,0,NA,,,
231,F04,7,0,NA,,,
231,F04,8,0,NA,,,
231,F04,9,0,NA,,,
231,F08,1,0,NA,,,
231,F08,2,0,NA,,,
231,F08,3,0,NA,,,
231,F08,4,0,NA,,,
231,F08,5,0,NA,,,
231,F08,6,0,NA,,,
231,F08,7,0,NA,,,
231,F08,8,0,NA,,,
231,F08,9,0,NA,,,
231,F08,10,0,NA,,,
231,F08,11,0,NA,,,
231,F08,12,0,NA,,,
231,F08,13,0,NA,,,
231,F12,1,0,NA,,,
231,F12,2,0,NA,,,
231,F12,3,0,NA,,,
231,F12,4,1,NA,,,
231,F12,5,1,NA,,,
231,F12,6,1,NA,,,
231,F12,7,0,NA,,,
231,F17,1,0,NA,,,
231,F17,2,0,NA,,,
231,F17,3,0,NA,,,
231,F17,4,1,NA,,,
231,F17,5,0,NA,,,
231,F17,6,0,NA,,,
231,F18,1,0,NA,,,
231,F18,2,0,NA,,,
231,F18,3,1,NA,,,
231,F18,4,1,NA,,,
232,F01,1,0,NA,,,
232,F01,2,0,NA,,,
232,F01,3,0,NA,,,
232,F01,4,0,NA,,,
232,F01,5,0,NA,,,
232,F01,6,0,NA,,,
232,F01,7,0,NA,,,
232,F04,1,1,taeglich,,,
232,F04,2,0,taeglich,,,
232,F04,3,0,taeglich,,,
232,F04,4,0,NA,,,
232,F04,5,0,NA,,,
232,F04,6,0,NA,,,
232,F04,7,0,NA,,,
232,F04,8,0,NA,,,
232,F04,9,0,NA,,,
232,F08,1,0,NA,,,
232,F08,2,0,NA,,,
232,F08,3,1,NA,,,
232,F08,4,0,NA,,,
232,F08,5,1,NA,,,
232,F08,6,0,NA,,,
232,F08,7,0,NA,,,
232,F08,8,1,NA,,,
232,F08,9,0,NA,,,
232,F08,10,0,NA,,,
232,F08,11,0,NA,,,
232,F08,12,0,NA,,,
232,F08,13,0,NA,,,
232,F12,1,0,NA,,,
232,F12,2,0,NA,,,
232,F12,3,0,NA,,,
232,F12,4,0,NA,,,
232,F12,5,0,NA,,,
232,F12,6,0,NA,,,
232,F12,7,1,NA,,,
232,F17,1,0,NA,,,
232,F17,2,0,NA,,,
232,F17,3,0,NA,,,
232,F17,4,0,NA,,,
232,F17,5,1,NA,,,
232,F17,6,0,NA,,,
232,F18,1,0,NA,,,
232,F18,2,0,NA,,,
232,F18,3,1,NA,,,
232,F18,4,0,NA,,,
233,F01,1,1,NA,,,
233,F01,2,0,NA,,,
233,F01,3,0,NA,,,
233,F01,4,1,NA,,,
233,F01,5,1,NA,,,
233,F01,6,0,NA,,,
233,F01,7,0,NA,,,
233,F04,1,1,NA,,,
233,F04,2,0,NA,,,
233,F04,3,0,NA,,,
233,F04,4,0,NA,,,
233,F04,5,0,NA,,,
233,F04,6,0,NA,,,
233,F04,7,0,NA,,,
233,F04,8,1,NA,,,
233,F04,9,0,NA,,,
233,F08,1,0,NA,,,
233,F08,2,1,NA,,,
233,F08,3,1,NA,,,
233,F08,4,0,NA,,,
233,F08,5,0,NA,,,
233,F08,6,0,NA,,,
233,F08,7,0,NA,,,
233,F08,8,1,NA,,,
233,F08,9,0,NA,,,
233,F08,10,0,NA,,,
233,F08,11,0,NA,,,
233,F08,12,1,NA,,,
233,F08,13,1,NA,,,
233,F12,1,0,NA,,,
233,F12,2,1,NA,,,
233,F12,3,0,NA,,,
233,F12,4,0,NA,,,
233,F12,5,0,NA,,,
233,F12,6,0,NA,,,
233,F12,7,0,NA,,,
233,F17,1,0,NA,,,
233,F17,2,1,NA,,,
233,F17,3,0,NA,,,
233,F17,4,1,NA,,,
233,F17,5,0,NA,,,
233,F17,6,0,NA,,,
233,F18,1,0,NA,,,
233,F18,2,0,NA,,,
233,F18,3,0,NA,,,
233,F18,4,0,NA,,,
234,F01,1,0,NA,,,
234,F01,2,1,NA,,,
234,F01,3,0,NA,,,
234,F01,4,0,NA,,,
234,F01,5,0,NA,,,
234,F01,6,0,NA,,,
234,F01,7,0,NA,,,
234,F04,1,0,taeglich,,,
234,F04,2,0,NA,,,
234,F04,3,0,woechentlich,,,
234,F04,4,0,NA,,,
234,F04,5,1,NA,,,
234,F04,6,0,NA,,,
234,F04,7,0,NA,,,
234,F04,8,0,NA,,,
234,F04,9,0,NA,,,
234,F08,1,0,NA,,,
234,F08,2,0,NA,,,
234,F08,3,1,NA,,,
234,F08,4,1,NA,,,
234,F08,5,0,NA,,,
234,F08,6,1,NA,,,
234,F08,7,0,NA,,,
234,F08,8,0,NA,,,
234,F08,9,1,NA,,,
234,F08,10,1,NA,,,
234,F08,11,0,NA,,,
234,F08,12,1,NA,,,
234,F08,13,0,NA,,,
234,F12,1,0,NA,,,
234,F12,2,1,NA,,,
234,F12,3,0,NA,,,
234,F12,4,0,NA,,,
234,F12,5,0,NA,,,
234,F12,6,0,NA,,,
234,F12,7,0,NA,,,
234,F17,1,0,NA,,,
234,F17,2,1,NA,,,
234,F17,3,0,NA,,,
234,F17,4,0,NA,,,
234,F17,5,0,NA,,,
234,F17,6,1,NA,,,
234,F18,1,0,NA,,,
234,F18,2,0,NA,,,
234,F18,3,0,NA,,,
234,F18,4,0,NA,,,
235,F01,1,0,NA,,,
235,F01,2,1,NA,,,
235,F01,3,0,NA,,,
235,F01,4,0,NA,,,
235,F01,5,0,NA,,,
235,F01,6,0,NA,,,
235,F01,7,0,NA,,,
235,F04,1,0,NA,,,
235,F04,2,0,NA,,,
235,F04,3,0,NA,,,
235,F04,4,0,NA,,,
235,F04,5,0,NA,,,
235,F04,6,0,NA,,,
235,F04,7,0,NA,,,
235,F04,8,0,NA,,,
235,F04,9,0,NA,,,
235,F08,1,0,NA,,,
235,F08,2,0,NA,,,
235,F08,3,0,NA,,,
235,F08,4,0,NA,,,
235,F08,5,0,NA,,,
235,F08,6,0,NA,,,
235,F08,7,0,NA,,,
235,F08,8,0,NA,,,
235,F08,9,0,NA,,,
235,F08,10,0,NA,,,
235,F08,11,0,NA,,,
235,F08,12,0,NA,,,
235,F08,13,1,NA,,,
235,F12,1,0,NA,,,
235,F12,2,0,NA,,,
235,F12,3,1,NA,,,
235,F12,4,0,NA,,,
235,F12,5,0,NA,,,
235,F12,6,0,NA,,,
235,F12,7,0,NA,,,
235,F17,1,0,NA,,,
235,F17,2,1,NA,,,
235,F17,3,1,NA,,,
235,F17,4,0,NA,,,
235,F17,5,0,NA,,,
235,F17,6,1,NA,,,
235,F18,1,0,NA,,,
235,F18,2,0,NA,,,
235,F18,3,1,NA,,,
235,F18,4,1,NA,,,
236,F01,1,0,NA,,,
236,F01,2,0,NA,,,
236,F01,3,0,NA,,,
236,F01,4,0,NA,,,
236,F01,5,0,NA,,,
236,F01,6,0,NA,,,
236,F01,7,0,NA,,,
236,F04,1,0,taeglich,,,
236,F04,2,0,taeglich,,,
236,F04,3,0,NA,,,
236,F04,4,0,NA,,,
236,F04,5,0,NA,,,
236,F04,6,0,NA,,,
236,F04,7,0,NA,,,
236,F04,8,1,NA,,,
236,F04,9,0,NA,,,
236,F08,1,0,NA,,,
236,F08,2,0,NA,,,
236,F08,3,0,NA,,,
236,F08,4,0,NA,,,
236,F08,5,0,NA,,,
236,F08,6,1,NA,,,
236,F08,7,1,NA,,,
236,F08,8,0,NA,,,
236,F08,9,0,NA,,,
236,F08,10,1,NA,,,
236,F08,11,1,NA,,,
236,F08,12,0,NA,,,
236,F08,13,1,NA,,,
236,F12,1,1,NA,,,
236,F12,2,0,NA,,,
236,F12,3,0,NA,,,
236,F12,4,0,NA,,,
236,F12,5,0,NA,,,
236,F12,6,0,NA,,,
236,F12,7,1,NA,,,
236,F17,1,0,NA,,,
236,F17,2,0,NA,,,
236,F17,3,1,NA,,,
236,F17,4,0,NA,,,
236,F17,5,0,NA,,,
236,F17,6,0,NA,,,
236,F18,1,0,NA,,,
236,F18,2,0,NA,,,
236,F18,3,0,NA,,,
236,F18,4,0,NA,,,
237,F01,1,0,NA,,,
237,F01,2,0,NA,,,
237,F01,3,1,NA,,,
237,F01,4,0,NA,,,
237,F01,5,0,NA,,,
237,F01,6,1,NA,,,
237,F01,7,0,NA,,,
237,F04,1,0,taeglich,,,
237,F04,2,0,woechentlich,,,
237,F04,3,0,NA,,,
237,F04,4,0,woechentlich,,,
237,F04,5,0,NA,,,
237,F04,6,0,NA,,,
237,F04,7,0,NA,,,
237,F04,8,0,NA,,,
237,F04,9,0,NA,,,
237,F08,1,0,NA,,,
237,F08,2,0,NA,,,
237,F08,3,0,NA,,,
237,F08,4,0,NA,,,
237,F08,5,0,NA,,,
237,F08,6,1,NA,,,
237,F08,7,0,NA,,,
237,F08,8,0,NA,,,
237,F08,9,0,NA,,,
237,F08,10,0,NA,,,
237,F08,11,1,NA,,,
237,F08,12,0,NA,,,
237,F08,13,1,NA,,,
237,F12,1,1,NA,,,
237,F12,2,0,NA,,,
237,F12,3,0,NA,,,
237,F12,4,0,NA,,,
237,F12,5,0,NA,,,
237,F12,6,0,NA,,,
237,F12,7,1,NA,,,
237,F17,1,0,NA,,,
237,F17,2,1,NA,,,
237,F17,3,1,NA,,,
237,F17,4,1,NA,,,
237,F17,5,0,NA,,,
237,F17,6,0,NA,,,
237,F18,1,1,NA,,,
237,F18,2,0,NA,,,
237,F18,3,1,NA,,,
237,F18,4,1,NA,,,
238,F01,1,1,NA,,,
238,F01,2,0,NA,,,
238,F01,3,0,NA,,,
238,F01,4,0,NA,,,
238,F01,5,0,NA,,,
238,F01,6,1,NA,,,
238,F01,7,0,NA,,,
238,F04,1,0,woechentlich,,,
238,F04,2,0,woechentlich,,,
238,F04,3,0,monatlich,,,
238,F04,4,1,NA,,,
238,F04,5,1,NA,,,
238,F04,6,0,NA,,,
238,F04,7,0,NA,,,
238,F04,8,0,NA,,,
238,F04,9,0,NA,,,
238,F08,1,0,NA,,,
238,F08,2,0,NA,,,
238,F08,3,0,NA,,,
238,F08,4,1,NA,,,
238,F08,5,0,NA,,,
238,F08,6,0,NA,,,
238,F08,7,0,NA,,,
238,F08,8,0,NA,,,
238,F08,9,0,NA,,,
238,F08,10,0,NA,,,
238,F08,11,0,NA,,,
238,F08,12,0,NA,,,
238,F08,13,0,NA,,,
238,F12,1,0,NA,,,
238,F12,2,0,NA,,,
238,F12,3,0,NA,,,
238,F12,4,0,NA,,,
238,F12,5,0,NA,,,
238,F12,6,0,NA,,,
238,F12,7,1,NA,,,
238,F17,1,1,NA,,,
238,F17,2,0,NA,,,
238,F17,3,0,NA,,,
238,F17,4,1,NA,,,
238,F17,5,1,NA,,,
238,F17,6,0,NA,,,
238,F18,1,1,NA,,,
238,F18,2,0,NA,,,
238,F18,3,0,NA,,,
238,F18,4,1,NA,,,
239,F01,1,1,NA,,,
239,F01,2,0,NA,,,
239,F01,3,0,NA,,,
239,F01,4,0,NA,,,
239,F01,5,0,NA,,,
239,F01,6,0,NA,,,
239,F01,7,0,Lernhilfe in der Heilig-Kreuz-Kirche,,,
239,F04,1,0,woechentlich,,,
239,F04,2,0,woechentlich,,,
239,F04,3,1,NA,,,
239,F04,4,1,NA,,,
239,F04,5,0,NA,,,
239,F04,6,1,NA,,,
239,F04,7,0,NA,,,
239,F04,8,0,NA,,,
239,F04,9,0,NA,,,
239,F08,1,1,NA,,,
239,F08,2,0,NA,,,
239,F08,3,0,NA,,,
239,F08,4,1,NA,,,
239,F08,5,0,NA,,,
239,F08,6,0,NA,,,
239,F08,7,0,NA,,,
239,F08,8,0,NA,,,
239,F08,9,0,NA,,,
239,F08,10,0,NA,,,
239,F08,11,1,NA,,,
239,F08,12,0,NA,,,
239,F08,13,0,NA,,,
239,F12,1,1,NA,,,
239,F12,2,1,NA,,,
239,F12,3,0,NA,,,
239,F12,4,0,NA,,,
239,F12,5,0,NA,,,
239,F12,6,0,NA,,,
239,F12,7,1,NA,,,
239,F17,1,0,NA,,,
239,F17,2,0,NA,,,
239,F17,3,0,NA,,,
239,F17,4,1,NA,,,
239,F17,5,1,NA,,,
239,F17,6,0,NA,,,
239,F18,1,1,NA,,,
239,F18,2,0,NA,,,
239,F18,3,0,NA,,,
239,F18,4,0,NA,,,
240,F01,1,0,NA,,,
240,F01,2,0,NA,,,
240,F01,3,0,NA,,,
240,F01,4,0,NA,,,
240,F01,5,0,NA,,,
240,F01,6,0,NA,,,
240,F01,7,1,NA,,,
240,F04,1,0,taeglich,,,
240,F04,2,1,woechentlich,,,
240,F04,3,0,taeglich,,,
240,F04,4,0,NA,,,
240,F04,5,0,NA,,,
240,F04,6,0,NA,,,
240,F04,7,0,NA,,,
240,F04,8,0,NA,,,
240,F04,9,0,NA,,,
240,F08,1,1,NA,,,
240,F08,2,0,NA,,,
240,F08,3,0,NA,,,
240,F08,4,0,NA,,,
240,F08,5,0,NA,,,
240,F08,6,0,NA,,,
240,F08,7,0,NA,,,
240,F08,8,1,NA,,,
240,F08,9,0,NA,,,
240,F08,10,0,NA,,,
240,F08,11,0,NA,,,
240,F08,12,0,NA,,,
240,F08,13,0,NA,,,
240,F12,1,0,NA,,,
240,F12,2,0,NA,,,
240,F12,3,0,NA,,,
240,F12,4,0,NA,,,
240,F12,5,0,NA,,,
240,F12,6,0,NA,,,
240,F12,7,0,NA,,,
240,F17,1,1,NA,,,
240,F17,2,1,NA,,,
240,F17,3,0,NA,,,
240,F17,4,1,NA,,,
240,F17,5,0,NA,,,
240,F17,6,0,NA,,,
240,F18,1,1,NA,,,
240,F18,2,0,NA,,,
240,F18,3,0,NA,,,
240,F18,4,0,NA,,,
241,F01,1,0,NA,,,
241,F01,2,0,NA,,,
241,F01,3,0,NA,,,
241,F01,4,1,NA,,,
241,F01,5,0,NA,,,
241,F01,6,0,NA,,,
241,F01,7,0,NA,,,
241,F04,1,1,taeglich,,,
241,F04,2,0,woechentlich,,,
241,F04,3,0,taeglich,,,
241,F04,4,0,NA,,,
241,F04,5,0,NA,,,
241,F04,6,0,NA,,,
241,F04,7,1,NA,,,
241,F04,8,0,NA,,,
241,F04,9,0,NA,,,
241,F08,1,0,NA,,,
241,F08,2,0,NA,,,
241,F08,3,0,NA,,,
241,F08,4,0,NA,,,
241,F08,5,0,NA,,,
241,F08,6,0,NA,,,
241,F08,7,0,NA,,,
241,F08,8,1,NA,,,
241,F08,9,1,NA,,,
241,F08,10,0,NA,,,
241,F08,11,1,NA,,,
241,F08,12,1,NA,,,
241,F08,13,0,NA,,,
241,F12,1,1,NA,,,
241,F12,2,0,NA,,,
241,F12,3,0,NA,,,
241,F12,4,0,english,,,
241,F12,5,0,NA,,,
241,F12,6,0,NA,,,
241,F12,7,0,NA,,,
241,F17,1,1,NA,,,
241,F17,2,1,NA,,,
241,F17,3,0,NA,,,
241,F17,4,0,NA,,,
241,F17,5,0,NA,,,
241,F17,6,0,NA,,,
241,F18,1,0,NA,,,
241,F18,2,0,NA,,,
241,F18,3,0,NA,,,
241,F18,4,0,NA,,,
242,F01,1,1,NA,,,
242,F01,2,1,NA,,,
242,F01,3,0,NA,,,
242,F01,4,1,NA,,,
242,F01,5,1,NA,,,
242,F01,6,0,NA,,,
242,F01,7,0,NA,,,
242,F04,1,1,taeglich,,,
242,F04,2,0,taeglich,,,
242,F04,3,0,woechentlich,,,
242,F04,4,1,NA,,,
242,F04,5,1,monatlich,,,
242,F04,6,0,NA,,,
242,F04,7,0,NA,,,
242,F04,8,0,NA,,,
242,F04,9,0,NA,,,
242,F08,1,0,NA,,,
242,F08,2,0,NA,,,
242,F08,3,0,NA,,,
242,F08,4,0,NA,,,
242,F08,5,0,NA,,,
242,F08,6,0,NA,,,
242,F08,7,0,NA,,,
242,F08,8,0,NA,,,
242,F08,9,0,NA,,,
242,F08,10,0,NA,,,
242,F08,11,1,NA,,,
242,F08,12,0,NA,,,
242,F08,13,0,NA,,,
242,F12,1,0,NA,,,
242,F12,2,0,NA,,,
242,F12,3,0,NA,,,
242,F12,4,0,NA,,,
242,F12,5,1,NA,,,
242,F12,6,1,NA,,,
242,F12,7,0,NA,,,
242,F17,1,0,NA,,,
242,F17,2,1,NA,,,
242,F17,3,0,NA,,,
242,F17,4,0,NA,,,
242,F17,5,0,NA,,,
242,F17,6,0,NA,,,
242,F18,1,1,NA,,,
242,F18,2,1,NA,,,
242,F18,3,0,NA,,,
242,F18,4,0,NA,,,
243,F01,1,1,NA,,,
243,F01,2,1,NA,,,
243,F01,3,0,NA,,,
243,F01,4,0,NA,,,
243,F01,5,0,NA,,,
243,F01,6,0,NA,,,
243,F01,7,0,NA,,,
243,F04,1,0,taeglich,,,
243,F04,2,0,NA,,,
243,F04,3,0,NA,,,
243,F04,4,0,taeglich,,,
243,F04,5,0,NA,,,
243,F04,6,0,NA,,,
243,F04,7,0,NA,,,
243,F04,8,0,NA,,,
243,F04,9,0,NA,,,
243,F08,1,1,NA,,,
243,F08,2,0,NA,,,
243,F08,3,0,NA,,,
243,F08,4,0,NA,,,
243,F08,5,0,NA,,,
243,F08,6,0,NA,,,
243,F08,7,0,NA,,,
243,F08,8,1,NA,,,
243,F08,9,1,NA,,,
243,F08,10,0,NA,,,
243,F08,11,0,NA,,,
243,F08,12,1,NA,,,
243,F08,13,0,NA,,,
243,F12,1,0,NA,,,
243,F12,2,0,NA,,,
243,F12,3,0,NA,,,
243,F12,4,1,NA,,,
243,F12,5,1,NA,,,
243,F12,6,0,NA,,,
243,F12,7,0,NA,,,
243,F17,1,0,NA,,,
243,F17,2,0,NA,,,
243,F17,3,0,NA,,,
243,F17,4,1,NA,,,
243,F17,5,0,NA,,,
243,F17,6,0,NA,,,
243,F18,1,0,NA,,,
243,F18,2,1,NA,,,
243,F18,3,0,NA,,,
243,F18,4,0,NA,,,
244,F01,1,1,NA,,,
244,F01,2,0,NA,,,
244,F01,3,0,NA,,,
244,F01,4,0,NA,,,
244,F01,5,0,NA,,,
244,F01,6,0,NA,,,
244,F01,7,0,NA,,,
244,F04,1,0,taeglich,,,
244,F04,2,0,NA,,,
244,F04,3,1,NA,,,
244,F04,4,1,NA,,,
244,F04,5,1,NA,,,
244,F04,6,0,NA,,,
244,F04,7,1,NA,,,
244,F04,8,0,NA,,,
244,F04,9,0,NA,,,
244,F08,1,1,NA,,,
244,F08,2,0,NA,,,
244,F08,3,0,NA,,,
244,F08,4,0,NA,,,
244,F08,5,0,NA,,,
244,F08,6,0,NA,,,
244,F08,7,0,NA,,,
244,F08,8,1,NA,,,
244,F08,9,0,NA,,,
244,F08,10,0,NA,,,
244,F08,11,0,NA,,,
244,F08,12,0,NA,,,
244,F08,13,1,NA,,,
244,F12,1,0,NA,,,
244,F12,2,1,NA,,,
244,F12,3,1,NA,,,
244,F12,4,0,NA,,,
244,F12,5,0,NA,,,
244,F12,6,0,NA,,,
244,F12,7,0,NA,,,
244,F17,1,0,NA,,,
244,F17,2,1,NA,,,
244,F17,3,0,NA,,,
244,F17,4,1,NA,,,
244,F17,5,1,NA,,,
244,F17,6,1,NA,,,
244,F18,1,0,NA,,,
244,F18,2,0,NA,,,
244,F18,3,1,NA,,,
244,F18,4,0,NA,,,
245,F01,1,1,NA,,,
245,F01,2,0,NA,,,
245,F01,3,0,NA,,,
245,F01,4,0,NA,,,
245,F01,5,0,NA,,,
245,F01,6,1,NA,,,
245,F01,7,0,NA,,,
245,F04,1,1,taeglich,,,
245,F04,2,0,NA,,,
245,F04,3,0,taeglich,,,
245,F04,4,0,NA,,,
245,F04,5,0,NA,,,
245,F04,6,0,NA,,,
245,F04,7,0,NA,,,
245,F04,8,1,NA,,,
245,F04,9,0,NA,,,
245,F08,1,1,NA,,,
245,F08,2,1,NA,,,
245,F08,3,0,NA,,,
245,F08,4,0,NA,,,
245,F08,5,1,NA,,,
245,F08,6,0,NA,,,
245,F08,7,0,NA,,,
245,F08,8,1,NA,,,
245,F08,9,0,NA,,,
245,F08,10,0,NA,,,
245,F08,11,0,NA,,,
245,F08,12,0,NA,,,
245,F08,13,1,NA,,,
245,F12,1,0,NA,,,
245,F12,2,1,NA,,,
245,F12,3,0,NA,,,
245,F12,4,0,NA,,,
245,F12,5,1,NA,,,
245,F12,6,0,NA,,,
245,F12,7,0,NA,,,
245,F17,1,0,NA,,,
245,F17,2,1,NA,,,
245,F17,3,1,NA,,,
245,F17,4,0,NA,,,
245,F17,5,0,NA,,,
245,F17,6,1,NA,,,
245,F18,1,1,NA,,,
245,F18,2,0,NA,,,
245,F18,3,1,NA,,,
245,F18,4,0,NA,,,
246,F01,1,0,NA,,,
246,F01,2,1,NA,,,
246,F01,3,1,NA,,,
246,F01,4,0,NA,,,
246,F01,5,0,NA,,,
246,F01,6,0,NA,,,
246,F01,7,0,NA,,,
246,F04,1,0,NA,,,
246,F04,2,0,taeglich,,,
246,F04,3,0,NA,,,
246,F04,4,0,woechentlich,,,
246,F04,5,1,NA,,,
246,F04,6,1,NA,,,
246,F04,7,0,NA,,,
246,F04,8,1,NA,,,
246,F04,9,0,NA,,,
246,F08,1,0,NA,,,
246,F08,2,0,NA,,,
246,F08,3,1,NA,,,
246,F08,4,0,NA,,,
246,F08,5,0,NA,,,
246,F08,6,0,NA,,,
246,F08,7,0,NA,,,
246,F08,8,0,NA,,,
246,F08,9,1,NA,,,
246,F08,10,1,NA,,,
246,F08,11,0,NA,,,
246,F08,12,0,NA,,,
246,F08,13,0,NA,,,
246,F12,1,0,NA,,,
246,F12,2,0,NA,,,
246,F12,3,0,NA,,,
246,F12,4,0,NA,,,
246,F12,5,0,NA,,,
246,F12,6,1,NA,,,
246,F12,7,0,NA,,,
246,F17,1,0,NA,,,
246,F17,2,1,NA,,,
246,F17,3,0,NA,,,
246,F17,4,0,NA,,,
246,F17,5,0,NA,,,
246,F17,6,0,NA,,,
246,F18,1,1,NA,,,
246,F18,2,0,NA,,,
246,F18,3,1,NA,,,
246,F18,4,0,NA,,,
247,F01,1,0,NA,,,
247,F01,2,1,NA,,,
247,F01,3,1,NA,,,
247,F01,4,0,NA,,,
247,F01,5,0,NA,,,
247,F01,6,0,NA,,,
247,F01,7,0,NA,,,
247,F04,1,1,taeglich,,,
247,F04,2,1,taeglich,,,
247,F04,3,0,woechentlich,,,
247,F04,4,1,monatlich,,,
247,F04,5,0,monatlich,,,
247,F04,6,0,NA,,,
247,F04,7,0,NA,,,
247,F04,8,0,NA,,,
247,F04,9,0,Handwagen,,,
247,F08,1,0,NA,,,
247,F08,2,0,NA,,,
247,F08,3,1,NA,,,
247,F08,4,0,NA,,,
247,F08,5,0,NA,,,
247,F08,6,0,NA,,,
247,F08,7,0,NA,,,
247,F08,8,0,NA,,,
247,F08,9,0,NA,,,
247,F08,10,1,NA,,,
247,F08,11,0,NA,,,
247,F08,12,0,NA,,,
247,F08,13,0,Open airs, Biergärten,,
247,F12,1,0,NA,,,
247,F12,2,0,NA,,,
247,F12,3,0,NA,,,
247,F12,4,0,NA,,,
247,F12,5,0,NA,,,
247,F12,6,0,NA,,,
247,F12,7,0,NA,,,
247,F17,1,0,NA,,,
247,F17,2,1,NA,,,
247,F17,3,0,NA,,,
247,F17,4,0,NA,,,
247,F17,5,0,NA,,,
247,F17,6,0,NA,,,
247,F18,1,0,NA,,,
247,F18,2,0,NA,,,
247,F18,3,1,NA,,,
247,F18,4,0,NA,,,
248,F01,1,0,NA,,,
248,F01,2,1,NA,,,
248,F01,3,0,NA,,,
248,F01,4,0,NA,,,
248,F01,5,0,NA,,,
248,F01,6,1,NA,,,
248,F01,7,0,NA,,,
248,F04,1,0,taeglich,,,
248,F04,2,1,woechentlich,,,
248,F04,3,1,NA,,,
248,F04,4,0,woechentlich,,,
248,F04,5,0,NA,,,
248,F04,6,0,NA,,,
248,F04,7,0,NA,,,
248,F04,8,0,NA,,,
248,F04,9,0,NA,,,
248,F08,1,0,NA,,,
248,F08,2,0,NA,,,
248,F08,3,1,NA,,,
248,F08,4,0,NA,,,
248,F08,5,1,NA,,,
248,F08,6,1,NA,,,
248,F08,7,0,NA,,,
248,F08,8,0,NA,,,
248,F08,9,0,NA,,,
248,F08,10,0,NA,,,
248,F08,11,1,NA,,,
248,F08,12,0,NA,,,
248,F08,13,1,NA,,,
248,F12,1,1,NA,,,
248,F12,2,0,NA,,,
248,F12,3,1,NA,,,
248,F12,4,0,NA,,,
248,F12,5,0,NA,,,
248,F12,6,0,NA,,,
248,F12,7,0,NA,,,
248,F17,1,0,NA,,,
248,F17,2,0,NA,,,
248,F17,3,1,NA,,,
248,F17,4,1,NA,,,
248,F17,5,0,NA,,,
248,F17,6,0,NA,,,
248,F18,1,0,NA,,,
248,F18,2,0,NA,,,
248,F18,3,0,NA,,,
248,F18,4,0,NA,,,
249,F01,1,0,NA,,,
249,F01,2,0,NA,,,
249,F01,3,1,NA,,,
249,F01,4,1,NA,,,
249,F01,5,0,NA,,,
249,F01,6,1,NA,,,
249,F01,7,1,NA,,,
249,F04,1,0,taeglich,,,
